id,language,title,cardTitle,writtenTitle,slug,summary,writtenSummary,fullText,newsType,link,videoID,source,trending,editorPick,sendNotification,keywords,imagePath,nitlType,addedBy,addedOn,publisherID,publishedOn,updatedBy,updatedOn,approved,approvedOn,approvedBy,active,isDraft,draftAddedDate,draftAssignedBy,feedback,rating,aiSummaryRating,expiryDate,contentStyleID,contentID,isPremium
27481,2,US lawmakers introduce Deepavali Day Act,"",US lawmakers introduce Deepavali Day Act,us-lawmakers-introduce-deepavali-day-act,"Lawmakers on Wednesday announced that a bill has been introduced in the House of Representatives to declare Diwali, the festival of lights, a federal holiday.
Congresswoman Carolyn B Maloney said Diwali this year symbolises the nation's continuing journey out of the darkness of Covid.
The House Foreign Affairs Committee will be supporting the bill.","Lawmakers on Wednesday announced that a bill has been introduced in the House of Representatives to declare Diwali, the festival of lights, a federal holiday. 
Congresswoman Carolyn B Maloney said Diwali this year symbolises the nation's continuing journey out of the darkness of Covid. 
The House Foreign Affairs Committee will be supporting the bill.",,,https://timesofindia.indiatimes.com/world/us/diwali-day-act-introduced-in-us-congress-to-declare-festival-of-lights-as-federal-holiday/articleshow/87518584.cms,,Times of India,0,0,1,,1d3b17a0-3d51-11ec-bc13-8bc07d8cc609,1,27,2021-11-04 09:25:13,,2021-11-04 17:32:17,42,2021-11-04 17:32:17,1,2021-11-04 17:32:17,42,1,0,,,well written,5,,,3,,0
27484,2,Tory MP Owen Paterson resigns amid standards row,"",Tory MP Owen Paterson resigns amid standards row,tory-mp-owen-paterson-resigns-amid-standards-row,"Opposition parties accused the Conservatives of corruption and sleaze, saying they were just looking out for their own MP.
Commons leader Jacob Rees-Mogg announced a u-turn saying any changes would not be made retrospectively in Paterson's case.
Paterson said he now wanted a life ""outside the cruel world of politics"".","Opposition parties accused the Conservatives of corruption and sleaze, saying they were just looking out for their own MP
Commons leader Jacob Rees-Mogg announced a u-turn saying any changes would not be made retrospectively in Mr Paterson's case.
Mr Paterson said he now wanted a life ""outside the cruel world of politics"".",,,https://www.bbc.co.uk/news/uk-politics-59167783,,BBC,0,0,1,Tory MP Owen Paterson resigns amid standards row Opposition parties accused the Conservatives of corruption and sleaze saying they were just looking out for their own MP Commons leader Jacob Rees Mogg announced a u turn any changes would not be made retrospectively in Mr Paterson s case said he now wanted life outside cruel world politics ,b162ae80-3d82-11ec-b5b3-7dca6bcec8b9,1,129,2021-11-04 15:20:07,,2021-11-05 09:03:49,42,2021-11-05 09:03:49,1,2021-11-05 09:03:49,42,1,0,,,minor edits,4,,,3,,0
27485,2,David Fuller: Man admits 1987 murders and abusing corpses,"",David Fuller: Man admits 1987 murders and abusing corpses,david-fuller-man-admits-1987-murders-and-abusing-corpses,"David Fuller killed two women in 1987, and sexually abused at least 99 female corpses, including children.
He hid hard drive evidence of his offences in a box, stuck to a chest of drawers, hidden in a wardrobe.
Fuller was a customer of Supanaps, the photo development chain on Camden Road where one of his victims worked.","David Fuller killed two women in 1987, and sexually abused at least 99 female corpses, including children.
He hid hard drive evidence of his offending in a box, stuck to a chest of drawers, hidden in a wardrobe.
He was a customer of Supanaps, the photo development chain on Camden Road where one of his victims worked.",,,https://www.bbc.co.uk/news/uk-england-kent-59167648,,BBC,0,0,1,1987 David Fuller Man admits murders and abusing corpses 99 1987 David Fuller killed two women in and sexually abused at least female corpses including children He hid hard drive evidence of his offending a box stuck to chest drawers hidden wardrobe was customer Supanaps the photo development chain on Camden Road where one victims worked ,85437210-3d84-11ec-b5b3-7dca6bcec8b9,1,129,2021-11-04 15:33:12,,2021-11-05 11:19:51,42,2021-11-05 11:19:51,1,2021-11-05 11:19:51,42,1,0,,,minor edits,4,,,3,,0
27486,2,360: Sussex professor Kathleen Stock and the boundaries of free speech,,,360-Sussex-professor-Kathleen-Stock-and-the-boundaries-of-free-speech,,,,,https://nitl.app/360?id=118,,,0,0,0,,cd8f5f00-3d86-11ec-b5b3-7dca6bcec8b9,3,129,2021-11-04 15:49:26,,2021-11-04 21:54:48,8,2021-11-04 21:54:48,1,2021-11-04 21:54:48,8,1,0,,,,,,,5,118,0
27487,2,MP Claudia Webbe given suspended sentence for harassing woman,"",MP Claudia Webbe given suspended sentence for harassing woman,mp-claudia-webbe-given-suspended-sentence-for-harassing-woman,"Former Labour MP has been sentenced to 10 weeks in custody suspended for two years after being found guilty of a campaign of harassment, including threatening an acid attack.
Webbe was found guilty of harassing Michelle Merritt, a friend of her partner, with threatening phone calls.
Webbe has also been ordered to undertake 200 hours of unpaid work.","Former Labour MP has been sentenced to 10 weeks in custody suspended for two years after being found guilty of a campaign of harassment, including threatening an acid attack.
Webbe was found guilty of harassing Michelle Merritt, a friend of her partner, with threatening phone calls. 
Webbe has also been ordered to undertake 200 hours of unpaid work.",,,https://www.theguardian.com/uk-news/2021/nov/04/mp-claudia-webbe-given-suspended-sentence-for-harassing-woman,,The Guardian,0,0,1,MP Claudia Webbe given suspended sentence for harassing woman 10 200 Former Labour MP has been sentenced to weeks in custody suspended for two years after being found guilty of a campaign harassment including threatening an acid attack Webbe was harassing Michelle Merritt friend her partner with phone calls also ordered undertake hours unpaid work ,5c9f2430-3d89-11ec-b5b3-7dca6bcec8b9,1,130,2021-11-04 16:07:51,,2021-11-05 11:51:18,42,2021-11-05 11:51:18,1,2021-11-05 11:51:18,42,1,0,,,well written,5,,,3,,0
27488,2,US: Outrage as McDonald’s CEO blames parents of slain Chicago children,"",Outrage as McDonald’s CEO blames parents of slain Chicago children,outrage-as-mcdonalds-ceo-blames-parents-of-slain-chicago-children,"The CEO of McDonald’s has apologised for blaming the parents of two children who were killed in Chicago for their deaths.
The CEO blamed the parents for the deaths of 13-year-old Adam Toledo and seven-year-old Jaslyn Adams saying that they “failed” their children.
Adams died in a shooting at a McDonald’s drive-thru one day before the text exchange. ","The CEO of McDonald’s has apologized for blaming the parents of two children who were killed in Chicago for their deaths.
The CEO blamed the parents for the deaths of 13-year-old Adam Toledo and seven-year-old Jaslyn Adams saying that they “failed” their children.
Adams died in a shooting at a McDonald’s drive-thru one day before the text exchange. .",,,https://www.theguardian.com/business/2021/nov/04/mcdonalds-ceo-chris-kempczinski-texts-blame-parents-fatally-shot-children-chicago,,The Guardian,0,0,0,Outrage as McDonald s CEO blames parents of slain Chicago children 13 The CEO of McDonald s has apologized for blaming the parents two children who were killed in Chicago their deaths blamed year old Adam Toledo and seven Jaslyn Adams saying that they failed died a shooting at drive thru one day before text exchange ,b55652b0-3d89-11ec-b5b3-7dca6bcec8b9,1,130,2021-11-04 16:10:20,,2021-11-05 11:46:42,42,2021-11-05 11:46:42,1,2021-11-05 11:46:42,42,1,0,,,minor edits,4,,,3,,0
27489,2,Children urged to get HPV jab after Covid saw sharp drop in uptake,"",Children urged to get HPV jab after Covid saw sharp drop in uptake,children-urged-to-get-hpv-jab-after-covid-saw-sharp-drop-in-uptake,"Cervical cancer rates in women offered the vaccine between the ages of 12- 13 were 87% lower than in an unvaccinated population.
The NHS says it is important to have both doses of the vaccine.
Schools are trying to catch up after 1000s of children missed out last year, but some who booked a catch-up HPV jab had appointments cancelled repeatedly.","Cervical cancer rates in women offered the vaccine between the ages of 12- 13 were 87% lower than in an unvaccinated population.
The NHS says it is important to have both doses of the vaccine.
Schools are trying to catch up after 1000s of children missed out last year, but some who booked a catch-up HPV jab had appointments cancelled repeatedly.",,,https://www.theguardian.com/society/2021/nov/04/health-experts-urge-on-child-hpv-jabs-in-uk-after-pandemic-lull,,The Guardian,0,0,1,Children urged to get HPV jab after Covid saw sharp drop in uptake 12 13 87 Cervical cancer rates in women offered the vaccine between ages of were lower than an unvaccinated population The NHS says it is important to have both doses Schools are trying catch up after 1000s children missed out last year but some who booked a HPV jab had appointments cancelled repeatedly ,55deaac0-3d8a-11ec-b5b3-7dca6bcec8b9,1,130,2021-11-04 16:14:49,,2021-11-05 11:47:50,42,2021-11-05 11:47:50,1,2021-11-05 11:47:50,42,1,0,,,well written,5,,,3,,0
27490,2,"UK: Vandalism of LGBT artwork is hate crime, say Merseyside police","","Vandalism of LGBT artwork is hate crime, say Merseyside police",vandalism-of-lgbt-artwork-is-hate-crime-say-merseyside-police,"Two artworks, commissioned in response to a series of homophobic and transphobic attacks in Liverpool, were destroyed.
Merseyside police said they are treating the incidents as hate crime.
The incidents have left the team behind Homotopia, the UK’s longest running LGBTQI arts and culture festival, feeling frustrated.","Two artworks, commissioned in response to a series of homophobic and transphobic attacks in Liverpool, were destroyed.
Merseyside police said they are treating the incidents as hate crime.
The incidents have left the team behind Homotopia, the UK’s longest running LGBTQI arts and culture festival, feeling frustrated.",,,https://www.theguardian.com/uk-news/2021/nov/04/vandalism-of-lgbt-artwork-is-hate-say-merseyside-police,,The Guardian,0,0,1,Vandalism of LGBT artwork is hate crime say Merseyside police Two artworks commissioned in response to a series of homophobic and transphobic attacks Liverpool were destroyed Merseyside police said they are treating the incidents as hate crime The have left team behind Homotopia UK s longest running LGBTQI arts culture festival feeling frustrated ,9b2afe30-3d8a-11ec-b5b3-7dca6bcec8b9,1,130,2021-11-04 16:16:45,,2021-11-05 11:53:09,42,2021-11-05 11:53:09,1,2021-11-05 11:53:09,42,1,0,,,minor edits,4,,,3,,0
27491,2,Boris Johnson's government in a swirl of murk and sleaze accusations,"",Boris Johnson's government in a swirl of murk and sleaze accusations,boris-johnsons-government-in-a-swirl-of-murk-and-sleaze-accusations,"Johnson's lawmakers were whipped to vote in favour of overturning the suspension of a fellow Conservative MP.
MP Paterson announced he would stand down: ""The last two years have been an indescribable nightmare”.
Leader of the opposition Labour Party, Keir Starmer, has called the reversal and attempts to set up a new committee, ""outright corruption.""","Johnson's lawmakers were whipped to vote in favour of overturning the suspension of a fellow Conservative MP.
MP Paterson announced he would stand down: ""The last two years have been an indescribable nightmare”.
Leader of the opposition Labour Party, Keir Starmer, has called the reversal and attempts to set up a new committee ""outright corruption.""",,,https://edition.cnn.com/2021/11/04/uk/boris-johnson-intl-gbr/index.html,,CNN,0,0,1,Boris Johnson s government in a swirl of murk and sleaze accusations Johnson s lawmakers were whipped to vote in favour of overturning the suspension a fellow Conservative MP Paterson announced he would stand down The last two years have been an indescribable nightmare Leader opposition Labour Party Keir Starmer has called reversal and attempts set up new committee outright corruption ,20bc8550-3d95-11ec-b5b3-7dca6bcec8b9,1,127,2021-11-04 17:32:05,,2021-11-05 11:41:17,42,2021-11-05 11:41:17,1,2021-11-05 11:41:17,42,1,0,,,minor edits,4,,,3,,0
27494,2,Insulate Britain blocks roads around Parliament,NITL Pick,Insulate Britain blocks roads around Parliament,insulate-britain-blocks-roads-around-parliament,"Insulate Britain protesters have blocked two roads around Parliament Square in Westminster.
The group said more than 60 activists had gathered at Bridge Street by Westminster Bridge and the peers' entrance to the Houses of Parliament.
""We have exposed the government's refusal to act on home insulation as cowardly and vindictive,"" the group says.","Insulate Britain protesters have blocked two roads around Parliament Square in Westminster.
The group said more than 60 activists had gathered at Bridge Street by Westminster Bridge and the peers' entrance to the Houses of Parliament.
""We have exposed the government's refusal to act on home insulation as cowardly and vindictive,"" the group says.",,,https://www.bbc.com/news/uk-england-london-59163068,,BBC,0,1,1,"Insulate Britain blocks roads around Parliament 60 Insulate Britain protesters have blocked two roads around Parliament Square in Westminster The group said more than activists had gathered at Bridge Street by and the peers entrance to Houses of We exposed government s refusal act on home insulation as cowardly vindictive says  """,e82dff00-3d96-11ec-b5b3-7dca6bcec8b9,2,127,2021-11-04 17:44:49,,2021-11-05 11:54:56,42,2021-11-05 11:54:56,1,2021-11-05 11:54:56,42,1,0,,,minor edits,4,,,3,,0
27495,2,"""Big Tech bosses could face criminal cases"", UK minister says",NITL Pick,"""Big Tech bosses could face criminal cases"", UK minister says",big-tech-bosses-could-face-criminal-cases-uk-minister-says,"Mark Zuckerberg and other tech executives could face the threat of criminal prosecution if they do not tackle harmful algorithms, the UK culture secretary warned.
If they don't, they will be liable for prosecution.
Nadine Dorries also said internet trolls who threaten “serious harm” or post harmful misinformation could face jail sentences.","Mark Zuckerberg and other tech executives could face the threat of criminal prosecution if they do not tackle harmful algorithms, the UK culture secretary said. 
If they don't, they will be liable for prosecution.
Nadine Dorries also said internet trolls who threaten “serious harm” or post harmful misinformation could face jail sentences. ",,,https://www.theguardian.com/society/2021/nov/04/tech-bosses-could-face-criminal-cases-over-online-harm-warns-uk-minister,,The Guardian,0,1,1,Big Tech bosses could face criminal cases UK minister says Mark Zuckerberg and other tech executives could face the threat of criminal prosecution if they do not tackle harmful algorithms UK culture secretary said If don t will be liable for Nadine Dorries also internet trolls who threaten serious harm or post misinformation jail sentences ,161fd130-3d98-11ec-b5b3-7dca6bcec8b9,2,127,2021-11-04 17:53:15,,2021-11-05 11:31:39,42,2021-11-05 11:31:39,1,2021-11-05 11:31:39,42,1,0,,,minor edits,4,,,3,,0
27496,2,"Europe once again at centre of Covid pandemic, says WHO",Covid-19,"Europe once again at centre of Covid pandemic, says WHO",europe-once-again-at-centre-of-covid-pandemic-says-who,"Vaccines are doing what was promised: preventing severe forms of the disease and mortality, but should be used alongside social measures.
The most alarming development is the rapid increase in infections and deaths in older population groups.
Countries that had mostly lifted preventive measures had experienced a surge in infections.","Vaccines are doing what was promised: preventing severe forms of the disease and mortality, but should be used alongside social measures
The most alarming development is the rapid increase in infections and deaths in older population groups
Countries that had mostly lifted preventive measures had experienced a surge in infections",,,https://www.theguardian.com/world/2021/nov/04/covid-europe-epicentre-pandemic-who,,The Guardian,0,1,1,Europe once again at centre of Covid pandemic says WHO Vaccines are doing what was promised preventing severe forms of the disease and mortality but should be used alongside social measures The most alarming development is rapid increase in infections deaths older population groups Countries that had mostly lifted preventive experienced a surge ,297be6c0-3dba-11ec-b5b3-7dca6bcec8b9,2,124,2021-11-04 21:57:11,19,2021-11-05 09:13:27,42,2021-11-05 09:13:27,1,2021-11-05 09:13:27,42,1,0,,,placed full stops,4,,,3,,0
27497,2,Half world’s fossil fuel assets could become worthless by 2036,COP26,Half world’s fossil fuel assets could become worthless by 2036,half-worlds-fossil-fuel-assets-could-become-worthless-by-2036,"About half of the world’s fossil fuel assets will be worthless by 2036 under a net zero transition, according to research.
Countries that are slow to decarbonise will suffer but early movers will profit.
The study finds that renewables and freed-up investment will more than make up for the losses to the global economy.","About half of the world’s fossil fuel assets will be worthless by 2036 under a net zero transition, according to research.
Countries that are slow to decarbonise will suffer but early movers will profit.
The study finds that renewables and freed-up investment will more than make up for the losses to the global economy.",,,https://www.theguardian.com/environment/ng-interactive/2021/nov/04/fossil-fuel-assets-worthless-2036-net-zero-transition,,The Guardian,0,1,0,"2036 Half world s fossil fuel assets could become worthless by 2036 About half of the world s fossil fuel assets will be worthless by under a net zero transition according to research Countries that are slow decarbonise suffer but early movers profit The study finds renewables and freed up investment more than make for losses global economy , ",aad4ffe0-3dba-11ec-b5b3-7dca6bcec8b9,2,124,2021-11-04 22:00:48,19,2021-11-05 09:12:14,42,2021-11-05 09:12:14,1,2021-11-05 09:12:14,42,1,0,,,minor edits,4,,,3,,0
27498,2,"Cop26 protesters urge Sturgeon to act over ""intimidating"" policing",COP26,Cop26 protesters urge Sturgeon to act over ‘intimidating’ policing,cop26-protesters-urge-sturgeon-to-act-over-intimidating-policing,"Climate campaigners are urging Nicola Sturgeon to intervene in what they describe as intimidating and heavy-handed policing of protests.
Activists reported “numerous incidents of abuse of powers and intimidating tactics”.
Scotland Police had to apologise to women in Glasgow who had to walk home in darkness after well-lit streets were blocked off.","Climate campaigners are urging Nicola Sturgeon to intervene in what they describe as intimidating and heavy-handed policing of protests 
Activists reported “numerous incidents of abuse of powers and intimidating tactics”
Scotland Police had to apologise to women in Glasgow who had to walk home in darkness after well-lit streets were blocked off ",,,https://www.theguardian.com/environment/2021/nov/04/cop26-protesters-urge-sturgeon-to-act-over-intimidating-policing,,The Guardian,0,1,1,Cop26 protesters urge Sturgeon to act over intimidating policing ‘ Climate campaigners are urging Nicola Sturgeon to intervene in what they describe as intimidating and heavy handed policing of protests Activists reported numerous incidents abuse powers tactics Scotland Police had apologise women Glasgow who walk home darkness after well lit streets were blocked off  ”,37c50440-3dbb-11ec-b5b3-7dca6bcec8b9,2,124,2021-11-04 22:04:44,19,2021-11-05 11:27:15,42,2021-11-05 11:27:15,1,2021-11-05 11:27:15,42,1,0,,,minor edits,4,,,3,,0
27499,2,UK: First country in the world to approve oral antiviral pill,Covid-19,UK is first to approve oral antiviral pill to treat Covid,uk-is-first-to-approve-oral-antiviral-pill-to-treat-covid,"The MHRA has approved an oral antiviral pill for Covid.
The pill, Lagevrio, can be taken twice daily at home and will be given as a priority to those with vulnerabilities.
The drug is approved for people with mild to moderate Covid and at least one risk factor for developing severe illness, such as obesity, heart disease, or being older than 60.","The MHRA has approved an oral antiviral pill for Covid 
The pill, Lagevrio, can be taken twice daily at home and will be given as a priority to those with vulnerabilities
The drug is approved for people with mild to moderate Covid and at least one risk factor for developing severe illness, such as obesity, heart disease, or being older than 60.",,,https://www.theguardian.com/world/2021/nov/04/uk-is-first-to-approve-oral-antiviral-pill-molnupiravir-to-treat-covid,,The Guardian,0,1,1,UK is first to approve oral antiviral pill treat Covid 60 The MHRA has approved an oral antiviral pill for Covid Lagevrio can be taken twice daily at home and will given as a priority to those with vulnerabilities drug is people mild moderate least one risk factor developing severe illness such obesity heart disease or being older than ,81e09300-3dbb-11ec-b5b3-7dca6bcec8b9,2,124,2021-11-04 22:06:48,19,2021-11-05 09:09:12,42,2021-11-05 09:09:12,1,2021-11-05 09:09:12,42,1,0,,,minor edits,4,,,3,,0
27500,2,Majority of Germans in favour of mandatory Covid-19 vaccine,Covid-19,Majority of Germans in favour of mandatory COVID-19 vaccine,majority-of-germans-in-favour-of-mandatory-covid-19-vaccine,"A new Deutschlandtrend survey revealed that some 57% of Germans want Covid vaccines to be made mandatory for people over the age of 18.
74% believe that people in certain professions, particularly in medical, health and other care work, should be required to get the vaccine.
The German government still opposes such a measure.","A new Deutschlandtrend survey revealed that some 57% of Germans want COVID vaccines to be made mandatory for people over the age of 18.
74% believe that people in certain professions, particularly in medical, health and other care work, should be required to get the vaccine
The German government still opposes such a measure.",,,https://www.dw.com/en/majority-of-germans-in-favor-of-mandatory-covid-vaccine/a-59723458,,DW,0,1,1,19 Majority of Germans in favour mandatory COVID vaccine 18 57 74 A new Deutschlandtrend survey revealed that some of Germans want COVID vaccines to be made mandatory for people over the age believe in certain professions particularly medical health and other care work should required get vaccine The German government still opposes such a measure ,4024bcb0-3de4-11ec-b5b3-7dca6bcec8b9,2,32,2021-11-05 02:58:27,,2021-11-05 09:11:05,42,2021-11-05 09:11:05,1,2021-11-05 09:11:05,42,1,0,,,minor edits,4,,,3,,0
27501,2,Germany Covid cases hit record daily high,Covid-19,COVID: Germany cases hit record daily high,covid-germany-cases-hit-record-daily-high,"Germany registered a record number of Covid-19 cases on Thursday, breaking a record set in December 2020.
The news came a day after Health Minister Spahn said that the fourth wave of the virus was ""in full force"" across the country.
The number of intensive care beds filled up, largely populated by the unvaccinated.","Germany registered a record number of COVID-19 cases on Thursday, breaking a record set in December 2020.
The news came a day after Health Minister Spahn said that the fourth wave of the virus was ""in full force"" across the country.
The number of intensive care beds filled up, largely populated by the unvaccinated.",,,https://www.dw.com/en/covid-germany-cases-hit-record-daily-high/a-59715864,,DW,0,1,0,"COVID Germany cases hit record daily high 19 2020 Germany registered a record number of COVID cases on Thursday breaking set in December The news came day after Health Minister Spahn said that the fourth wave virus was full force across country intensive care beds filled up largely populated by unvaccinated  """,e0058a20-3de4-11ec-b5b3-7dca6bcec8b9,2,32,2021-11-05 03:02:56,,2021-11-05 11:43:46,42,2021-11-05 11:43:46,1,2021-11-05 11:43:46,42,1,0,,,minor edits,4,,,3,,0
27504,2,US: Republicans want billions for Taiwan military aid to counter China,In case you missed it,US: Republicans want billions for Taiwan military aid to counter China,us-republicans-want-billions-for-taiwan-military-aid-to-counter-china,"Republican lawmakers introduced legislation seeking to provide $2 billion/year and other assistance to boost Taiwan's defenses as it faces pressure from China.
While the bill is sponsored only by Republicans, it adds to pressure from Congress on Biden for action to strengthen ties with Taiwan.
The US is the main military supplier for Taiwan.","Republican lawmakers introduced legislation seeking to provide $2 billion/year and other assistance to bolster's Taiwan's defenses as it faces pressure from China.
While the bill is sponsored only by Republicans, it adds to pressure from Congress on Biden for action to strengthen ties with Taiwan.
The US is the main military supplier for Taiwan.",,,https://www.reuters.com/world/asia-pacific/us-republicans-want-billions-taiwan-military-aid-counter-china-2021-11-04/,,Reuters,0,1,1,US Republicans want billions for Taiwan military aid to counter China 2 Republican lawmakers introduced legislation seeking to provide billion year and other assistance bolster s Taiwan defenses as it faces pressure from China While the bill is sponsored only by Republicans adds Congress on Biden for action strengthen ties with The US main military supplier ,959aa610-3de8-11ec-b5b3-7dca6bcec8b9,2,32,2021-11-05 03:29:29,,2021-11-05 09:05:42,42,2021-11-05 09:05:42,1,2021-11-05 09:05:42,42,1,0,,,minor edits,4,,,3,,0
27505,2,Pope appoints Italian nun as first ever female Vatican governor,NITL Pick,Italian nun appointed by Pope as first ever female Vatican governor,italian-nun-appointed-by-pope-as-first-ever-female-vatican-governor,"Sister Raffaella Petrini will serve as secretary-general of the Governorate and become the highest-ranking woman in the world's smallest state.
Her new role similar to the deputy mayor of a city is traditionally held by a bishop.
Pope Francis has said he wants women to play a bigger role in the Catholic Church to achieve greater gender equality.","Sister Raffaella Petrini will serve as secretary-general of the Governorate and become the highest-ranking woman in the world's smallest state.
Her new role similar to the deputy mayor of a city is traditionally held by a bishop.
Pope Francis has said he wants women to play a bigger role in the Catholic Church to achieve greater gender equality.",,,https://www.euronews.com/2021/11/04/raffaella-petrini-italian-nun-first-woman-appointed-by-pope-to-lead-vatican-governorate,,Euro News,0,1,1,Italian nun appointed by Pope as first ever female Vatican governor Sister Raffaella Petrini will serve as secretary general of the Governorate and become highest ranking woman in world s smallest state Her new role similar to deputy mayor a city is traditionally held by bishop Pope Francis has said he wants women play bigger Catholic Church achieve greater gender equality ,214e1650-3dea-11ec-b5b3-7dca6bcec8b9,2,32,2021-11-05 03:40:33,,2021-11-05 11:24:08,42,2021-11-05 11:24:08,1,2021-11-05 11:24:08,42,1,0,,,minor edits,4,,,3,,0
27506,2,Sweden: Magdalena Andersson set to become first female Prime Minister,In case you missed it,Sweden: Magdalena Andersson set to become first female Prime Minister,sweden-magdalena-andersson-set-to-become-first-female-prime-minister,"The country's FM Magdalena Andersson has been unanimously elected as the new leader of Sweden's Social Democrats party.
She is set to become the first female PM in Sweden, provided she wins a vote in parliament.
Her election in the position comes five months after PM Stefan Lofven resigned after losing a vote of confidence in parliament.","The country's FM Magdalena Andersson has been unanimously elected as the new leader of Sweden's Social Democrats party.
She is set to become the first female PM in Sweden, provided she wins a vote in parliament.
Her election in the position comes five months after PM Stefan Lofven resigned after losing a vote of confidence in parliament.",,,https://www.euronews.com/2021/11/04/magdalena-andersson-moves-a-step-closer-to-becoming-sweden-s-first-female-prime-minister,,Euro News,0,1,0,Sweden Magdalena Andersson set to become first female Prime Minister The country s FM Magdalena Andersson has been unanimously elected as the new leader of Sweden Social Democrats party She is set to become first female PM in provided she wins a vote parliament Her election position comes five months after Stefan Lofven resigned losing confidence ,Article/Images/Magdalena_Andersson_in_2020_1636092571,2,32,2021-11-05 04:21:30,,2021-11-05 11:39:32,42,2021-11-05 11:39:32,1,2021-11-05 11:39:32,42,1,0,,,minor edits,4,,,3,,0
27507,2,Council of Europe removes hijab campaign images amid backlash,"",Council of Europe removes hijab campaign images amid backlash,council-of-europe-removes-hijab-campaign-images-amid-backlash,"The Council of Europe has withdrawn social media posts promoting diversity and freedom to wear the hijab.
Posters featuring young women wearing Islamic headscarves were removed from Twitter just days after the project's launch.
The campaign prompted a strong backlash from senior French politicians over secular values.","The Council of Europe has withdrawn social media posts promoting diversity and freedom to wear the hijab
Posters featuring young women wearing Islamic headscarves were removed from Twitter just days after the project's launch.
The campaign prompted a strong backlash from senior French politicians over secular values.",,,https://www.euronews.com/2021/11/03/council-of-europe-removes-hijab-diversity-campaign-tweets-amid-backlash,,Euro News,0,0,1,Council of Europe removes hijab campaign images amid backlash The Council of Europe has withdrawn social media posts promoting diversity and freedom to wear the hijab Posters featuring young women wearing Islamic headscarves were removed from Twitter just days after project s launch campaign prompted a strong backlash senior French politicians over secular values ,471bf530-3df1-11ec-b5b3-7dca6bcec8b9,1,32,2021-11-05 04:31:43,,2021-11-05 11:21:56,42,2021-11-05 11:21:56,1,2021-11-05 11:21:56,42,1,0,,,well written,5,,,3,,0
27508,2,Africa: Statelessness is still a reality,NITL Pick,Africa: Statelessness is still a reality,africa-statelessness-is-still-a-reality,"Many without a birth certificate are at risk of statelessness and there are at least 1 million such people in West Africa.
It is impossible for them to exercise their fundamental rights such as education, health care and employment.
These people find themselves marginalised, discriminated against and particularly vulnerable to exploitation and abuse.","Many without a birth certificate are at risk of statelessness and there are at least 1 million such people in West Africa.
It is impossible for them to exercise their fundamental rights such as education, health care and employment.
These people find themselves marginalised, discriminated against and particularly vulnerable to exploitation and abuse.",,,https://www.africanews.com/2021/11/04/africa-statelessness-is-still-a-reality/,,Africanews,0,1,1,Africa Statelessness is still a reality 1 Many without a birth certificate are at risk of statelessness and there least million such people in West Africa It is impossible for them to exercise their fundamental rights as education health care employment These find themselves marginalised discriminated against particularly vulnerable exploitation abuse ,95726720-3df4-11ec-b5b3-7dca6bcec8b9,2,32,2021-11-05 04:55:23,,2021-11-05 11:20:52,42,2021-11-05 11:20:52,1,2021-11-05 11:20:52,42,1,0,,,well written,5,,,3,,0
27509,2,Sudanese army announces formation of a new government,Sudan Coup,Sudanese army announces formation of a new government,sudanese-army-announces-formation-of-a-new-government,"Sudan army announced a new govt, ten days after the coup d'état of General Al-Burhane, a move condemned by the international community.
Burhane dissolved the govt on 25 Oct, arrested civilian leaders and declared a state of emergency in the country.
Diplomats, academics and journalists are trying to mediate, but so far without much success.","Sudan army announced a new govt, ten days after the coup d'état of General Al-Burhane, a move condemned by the international community.
Burhane dissolved the govt on 25 Oct, arrested civilian leaders and declared a state of emergency in the country.
Diplomats, academics and journalists are trying to mediate, but so far without much success.",,,https://www.africanews.com/2021/11/04/sudanese-army-announces-a-new-government/,,Africanews,0,1,1,Sudanese army announces formation of a new government 25 Sudan army announced a new govt ten days after the coup d tat of General Al Burhane move condemned by international community dissolved on Oct arrested civilian leaders and declared state emergency in country Diplomats academics journalists are trying to mediate but so far without much success 'é ,792ac250-3df5-11ec-b5b3-7dca6bcec8b9,2,32,2021-11-05 05:01:45,,2021-11-05 11:42:25,42,2021-11-05 11:42:25,1,2021-11-05 11:42:25,42,1,0,,,well written,5,,,3,,0
27510,2,"As winter looms, reports of starvation in North Korea","","As winter looms, reports of starvation in North Korea",as-winter-looms-reports-of-starvation-in-north-korea,"Defectors based in South Korea say that their families in North Korea are going hungry.
There is a concern as winter approaches that the most vulnerable will starve, especially and the lower classes are suffering more.
North Korea has always struggled with food shortages, but the pandemic has made the bad situation worse. ","Defectors based in South Korea say that their families in North Korea are going hungry.
There is a concern as winter approaches that the most vulnerable will starve, especially and the lower classes are suffering more and more.
North Korea has always struggled with food shortages, but the pandemic has made a bad situation worse. ",,,https://www.bbc.com/news/world-asia-59144712,,BBC,0,0,1,As winter looms reports of starvation in North Korea Defectors based in South Korea say that their families North are going hungry There is a concern as winter approaches the most vulnerable will starve especially and lower classes suffering more has always struggled with food shortages but pandemic made bad situation worse ,a9eb7680-3df7-11ec-b5b3-7dca6bcec8b9,1,32,2021-11-05 05:17:25,,2021-11-05 11:34:09,42,2021-11-05 11:34:09,1,2021-11-05 11:34:09,42,1,0,,,minor edits,4,,,3,,0
